,Country,Agriculture type,Y2009,Y2019
9618,russian federation,lupins,9291.0,166271.0
9619,russian federation,maize,3963433.0,14282352.0
9620,russian federation,millet,264705.0,439771.0
9621,russian federation,mushrooms and truffles,5725.0,47951.0
9622,russian federation,mustard seed,23692.0,164857.0
9623,russian federation,nuts nes,9460.0,19686.0
9624,russian federation,oats,5401200.0,4424433.0
9625,russian federation,oilseeds nes,2850.0,39806.0
9626,russian federation,"onions, dry",1601550.0,1670129.0
9627,russian federation,oranges,60.0,75.0
9628,russian federation,peaches and nectarines,32000.0,38300.0
9629,russian federation,pears,59600.0,69600.0
9630,russian federation,"peas, dry",1348888.0,2369479.0
9631,russian federation,"peas, green",72630.0,86599.0
9632,russian federation,plums and sloes,138000.0,174000.0
9633,russian federation,potatoes,31133958.0,22074874.0
9634,russian federation,pulses nes,44570.0,8770.0
9635,russian federation,"pumpkins, squash and gourds",1123357.0,1195611.0
9636,russian federation,quinces,5000.0,7000.0
9637,russian federation,rapeseed,666841.0,2060320.0
9638,russian federation,raspberries,140000.0,174000.0
9639,russian federation,"rice, paddy",912969.0,1098660.0
9640,russian federation,"rice, paddy (rice milled equivalent)",608950.0,732806.0
9641,russian federation,rye,4333138.0,1428421.0
9642,russian federation,safflower seed,350.0,81189.0
9643,russian federation,sorghum,13482.0,98702.0
9644,russian federation,soybeans,943660.0,4359956.0
9645,russian federation,strawberries,185000.0,208800.0
9646,russian federation,sugar beet,24892024.0,54350115.0
9647,russian federation,sunflower seed,6454324.0,15379287.0
9648,russian federation,tea,630.0,298.0
9649,russian federation,"tobacco, unmanufactured",3.0,9.0
9650,russian federation,tomatoes,2170390.0,3015010.0
9651,russian federation,triticale,508000.0,355883.0
9652,russian federation,"vegetables, fresh nes",2236130.0,2104172.0
9653,russian federation,"vegetables, leguminous nes",300.0,332.0
9654,russian federation,vetches,89339.0,163163.0
9655,russian federation,watermelons,1419030.0,1785277.0
9656,russian federation,wheat,61739751.0,74452692.0
9657,russian federation,"cereals, total",95615476.0,117868242.0
9658,russian federation,"citrus fruit, total",60.0,75.0
9659,russian federation,fibre crops primary,104668.0,89724.0
9660,russian federation,fruit primary,4474410.0,5943649.0
9661,russian federation,oilcrops,8194727.0,22747271.0
9662,russian federation,"oilcrops, cake equivalent",4259477.0,12496298.0
9663,russian federation,"oilcrops, oil equivalent",3115104.0,8204275.0
9664,russian federation,"pulses, total",1529021.0,3344226.0
9665,russian federation,"roots and tubers, total",31133958.0,22074874.0
9666,russian federation,sugar crops primary,24892024.0,54350115.0
9667,russian federation,"treenuts, total",9460.0,19686.0
9668,russian federation,vegetables primary,13407551.0,14153617.0
9669,serbia,"anise, badian, fennel, coriander",754.0,1098.0
9670,serbia,apples,281868.0,499578.0
9671,serbia,apricots,31157.0,40930.0
9672,serbia,barley,302527.0,373340.0
9673,serbia,"beans, dry",46337.0,9027.0
9674,serbia,"beans, green",46337.0,25223.0
9675,serbia,berries nes,3000.0,2999.0
9676,serbia,cabbages and other brassicas,326162.0,178308.0
9677,serbia,carrots and turnips,67847.0,39541.0
9678,serbia,cereals nes,3700.0,12537.0
9679,serbia,cherries,29228.0,17139.0
9680,serbia,"cherries, sour",105353.0,96965.0
9681,serbia,chicory roots,3500.0,3517.0
9682,serbia,"chillies and peppers, dry",3500.0,4378.0
9683,serbia,"chillies and peppers, green",171366.0,118256.0
9684,serbia,"cow peas, dry",19447.0,15862.0
9685,serbia,cucumbers and gherkins,66762.0,29711.0
9686,serbia,eggplants (aubergines),2300.0,2040.0
9687,serbia,garlic,23353.0,3092.0
9688,serbia,"grain, mixed",11500.0,12951.0
9689,serbia,grapes,431306.0,163516.0
9690,serbia,hops,110.0,39.0
9691,serbia,maize,6396262.0,7344542.0
9692,serbia,"maize, green",25000.0,32160.0
9693,serbia,millet,164.0,77.0
9694,serbia,mushrooms and truffles,5000.0,5425.0
9695,serbia,mustard seed,3200.0,2403.0
9696,serbia,oats,73640.0,56242.0
9697,serbia,"onions, dry",131230.0,29588.0
9698,serbia,peaches and nectarines,77230.0,70181.0
9699,serbia,pears,67771.0,54859.0
9700,serbia,"peas, green",38895.0,25612.0
9701,serbia,plums and sloes,662631.0,558930.0
9702,serbia,poppy seed,900.0,1059.0
9703,serbia,potatoes,898282.0,702086.0
9704,serbia,quinces,15061.0,11074.0
9705,serbia,rapeseed,44300.0,84311.0
9706,serbia,raspberries,86961.0,120058.0
9707,serbia,rye,12743.0,12963.0
9708,serbia,sorghum,7190.0,7983.0
9709,serbia,soybeans,349193.0,700502.0
9710,serbia,strawberries,35799.0,19608.0
9711,serbia,sugar beet,2797596.0,2305316.0
9712,serbia,sunflower seed,377549.0,729079.0
9713,serbia,"tobacco, unmanufactured",9847.0,7992.0
9714,serbia,tomatoes,189353.0,111639.0
9715,serbia,triticale,129136.0,102231.0
9716,serbia,"vegetables, fresh nes",25129.0,39214.0
9717,serbia,vetches,31113.0,28018.0
9718,serbia,"walnuts, with shell",25172.0,8836.0
9719,serbia,watermelons,230148.0,163483.0
9720,serbia,wheat,2067555.0,2534643.0
9721,serbia,"cereals, total",9004417.0,10457509.0
9722,serbia,fruit primary,2057513.0,1857534.0
9723,serbia,oilcrops,775142.0,1519084.0
9724,serbia,"oilcrops, cake equivalent",482197.0,949612.0
9725,serbia,"oilcrops, oil equivalent",236041.0,458912.0
9726,serbia,"pulses, total",96897.0,54533.0
9727,serbia,"roots and tubers, total",898282.0,708754.0
9728,serbia,sugar crops primary,2797596.0,2305316.0
9729,serbia,"treenuts, total",25172.0,13785.0
9730,serbia,vegetables primary,1118734.0,639809.0
9731,slovakia,apples,37689.0,35190.0
9732,slovakia,apricots,2086.0,450.0
9733,slovakia,asparagus,1296.0,310.0
9734,slovakia,barley,675475.0,599560.0
9735,slovakia,"beans, green",1118.0,0.0
9736,slovakia,berries nes,130.0,120.0
9737,slovakia,"broad beans, horse beans, dry",373.0,70.0
9738,slovakia,cabbages and other brassicas,50188.0,14140.0
9739,slovakia,carrots and turnips,35654.0,13600.0
9740,slovakia,cauliflowers and broccoli,10581.0,360.0
9741,slovakia,cereals nes,3098.0,1840.0
9742,slovakia,cherries,1769.0,680.0
9743,slovakia,"cherries, sour",634.0,10.0
9744,slovakia,chestnut,19.0,0.0
9745,slovakia,"chillies and peppers, green",26238.0,4740.0
9746,slovakia,cucumbers and gherkins,27906.0,4920.0
9747,slovakia,currants,305.0,120.0
9748,slovakia,flax fibre and tow,114.0,0.0
9749,slovakia,garlic,2121.0,590.0
9750,slovakia,grapes,42131.0,43040.0
9751,slovakia,hops,249.0,110.0
9752,slovakia,"leeks, other alliaceous vegetables",75.0,0.0
9753,slovakia,lettuce and chicory,2876.0,70.0
9754,slovakia,linseed,1876.0,800.0
9755,slovakia,lupins,120.0,1090.0
9756,slovakia,maize,988053.0,1444810.0
9757,slovakia,"melons, other (inc.cantaloupes)",455.0,250.0
9758,slovakia,oats,34621.0,31900.0
9759,slovakia,oilseeds nes,1900.0,7560.0
9760,slovakia,"onions, dry",26394.0,33190.0
9761,slovakia,peaches and nectarines,3209.0,1470.0
9762,slovakia,pears,2241.0,790.0
9763,slovakia,"peas, dry",11740.0,16400.0
9764,slovakia,"peas, green",5314.0,2260.0
9765,slovakia,plums and sloes,6738.0,1790.0
9766,slovakia,potatoes,216123.0,182420.0
9767,slovakia,pulses nes,1983.0,2500.0
9768,slovakia,"pumpkins, squash and gourds",15301.0,3760.0
9769,slovakia,rapeseed,386691.0,422230.0
9770,slovakia,raspberries,6.0,10.0
9771,slovakia,rye,56932.0,48690.0
9772,slovakia,sorghum,796.0,3430.0
9773,slovakia,soybeans,15379.0,119660.0
9774,slovakia,spinach,2028.0,990.0
9775,slovakia,strawberries,1209.0,1400.0
9776,slovakia,sugar beet,898807.0,1251670.0
9777,slovakia,sunflower seed,187238.0,129670.0
9778,slovakia,"tobacco, unmanufactured",2.0,0.0
9779,slovakia,tomatoes,51883.0,22850.0
9780,slovakia,triticale,33927.0,34690.0
9781,slovakia,"vegetables, fresh nes",25742.0,11130.0
9782,slovakia,"walnuts, with shell",1100.0,20.0
9783,slovakia,watermelons,2888.0,3840.0
9784,slovakia,wheat,1537905.0,1939130.0
9785,slovakia,"cereals, total",3332824.0,4104050.0
9786,slovakia,fibre crops primary,114.0,180.0
9787,slovakia,fruit primary,154509.0,89300.0
9788,slovakia,oilcrops,597701.0,679920.0
9789,slovakia,"oilcrops, cake equivalent",337099.0,413854.0
9790,slovakia,"oilcrops, oil equivalent",229442.0,237699.0
9791,slovakia,"pulses, total",15346.0,20060.0
9792,slovakia,"roots and tubers, total",216123.0,182420.0
9793,slovakia,sugar crops primary,898807.0,1251670.0
9794,slovakia,"treenuts, total",1119.0,20.0
9795,slovakia,vegetables primary,295913.0,112910.0
9796,slovenia,"almonds, with shell",1.0,0.0
9797,slovenia,apples,95662.0,54270.0
9798,slovenia,apricots,616.0,920.0
9799,slovenia,asparagus,0.0,580.0
9800,slovenia,barley,70793.0,102480.0
9801,slovenia,"beans, green",3368.0,1980.0
9802,slovenia,berries nes,107.0,620.0
9803,slovenia,cabbages and other brassicas,32303.0,23790.0
9804,slovenia,carrots and turnips,3897.0,5670.0
9805,slovenia,cauliflowers and broccoli,1891.0,1850.0
9806,slovenia,cereals nes,1284.0,3690.0
9807,slovenia,cherries,3951.0,680.0
9808,slovenia,"cherries, sour",125.0,70.0
9809,slovenia,chestnut,22.0,60.0
9810,slovenia,"chillies and peppers, green",4562.0,4500.0
9811,slovenia,cucumbers and gherkins,3367.0,2410.0
9812,slovenia,currants,5.0,10.0
9813,slovenia,figs,39.0,80.0
9814,slovenia,garlic,307.0,1060.0
9815,slovenia,grapes,112855.0,105200.0
9816,slovenia,"hazelnuts, with shell",236.0,250.0
9817,slovenia,hops,2669.0,2570.0
9818,slovenia,kiwi fruit,252.0,380.0
9819,slovenia,"leeks, other alliaceous vegetables",882.0,1140.0
9820,slovenia,lettuce and chicory,15260.0,19300.0
9821,slovenia,maize,302600.0,360360.0
9822,slovenia,oats,4260.0,4030.0
9823,slovenia,"onions, dry",5997.0,10450.0
9824,slovenia,peaches and nectarines,8878.0,3790.0
9825,slovenia,pears,4733.0,2940.0
9826,slovenia,"peas, dry",1420.0,1010.0
9827,slovenia,"peas, green",280.0,640.0
9828,slovenia,plums and sloes,4101.0,420.0
9829,slovenia,potatoes,103425.0,65960.0
9830,slovenia,pulses nes,42.0,1520.0
9831,slovenia,rapeseed,9845.0,9450.0
9832,slovenia,raspberries,0.0,230.0
9833,slovenia,rye,2318.0,4480.0
9834,slovenia,soybeans,193.0,4240.0
9835,slovenia,spinach,364.0,320.0
9836,slovenia,strawberries,2054.0,1940.0
9837,slovenia,sugar beet,0.0,11280.0
9838,slovenia,sunflower seed,330.0,800.0
9839,slovenia,tomatoes,4344.0,9010.0
9840,slovenia,triticale,13532.0,26890.0
9841,slovenia,"walnuts, with shell",2956.0,580.0
9842,slovenia,wheat,136904.0,139810.0
9843,slovenia,"cereals, total",536505.0,642250.0
9844,slovenia,fruit primary,233947.0,174220.0
9845,slovenia,oilcrops,12050.0,16820.0
9846,slovenia,"oilcrops, cake equivalent",6215.0,10794.0
9847,slovenia,"oilcrops, oil equivalent",4281.0,5381.0
9848,slovenia,"pulses, total",2131.0,2530.0
9849,slovenia,"roots and tubers, total",120628.0,65960.0
9850,slovenia,sugar crops primary,0.0,11280.0
9851,slovenia,"treenuts, total",3298.0,890.0
9852,slovenia,vegetables primary,81897.0,89920.0
9853,spain,"almonds, with shell",270686.0,340420.0
9854,spain,apples,601979.0,638840.0
9855,spain,apricots,95221.0,145830.0
9856,spain,artichokes,194099.0,199940.0
9857,spain,asparagus,46324.0,58610.0
9858,spain,avocados,71931.0,97730.0
9859,spain,bananas,352522.0,398720.0
9860,spain,barley,7295934.0,7744150.0
9861,spain,"beans, green",196109.0,143290.0
9862,spain,berries nes,5000.0,4460.0
9863,spain,blueberries,6535.0,53380.0
9864,spain,"broad beans, horse beans, dry",27866.0,24040.0
9865,spain,cabbages and other brassicas,200000.0,284110.0
9866,spain,carrots and turnips,419662.0,384300.0
9867,spain,cauliflowers and broccoli,351036.0,707510.0
9868,spain,cereals nes,55708.0,25850.0
9869,spain,cherries,97645.0,118380.0
9870,spain,"cherries, sour",3500.0,380.0
9871,spain,chestnut,16000.0,188930.0
9872,spain,"chillies and peppers, green",932191.0,1402380.0
9873,spain,cucumbers and gherkins,564569.0,739200.0
9874,spain,currants,350.0,90.0
9875,spain,eggplants (aubergines),207269.0,245150.0
9876,spain,figs,29120.0,51600.0
9877,spain,flax fibre and tow,0.0,0.0
9878,spain,"fruit, citrus nes",23796.0,1480.0
9879,spain,"fruit, tropical fresh nes",38775.0,662670.0
9880,spain,garlic,154587.0,271350.0
9881,spain,"grain, mixed",32000.0,86170.0
9882,spain,grapefruit (inc. pomelos),40339.0,70470.0
9883,spain,grapes,5535333.0,5745450.0
9884,spain,"hazelnuts, with shell",10290.0,12370.0
9885,spain,hemp tow waste,232.0,290.0
9886,spain,hops,1028.0,970.0
9887,spain,kiwi fruit,25285.0,24510.0
9888,spain,"leeks, other alliaceous vegetables",76590.0,80280.0
9889,spain,lemons and limes,558180.0,884890.0
9890,spain,lettuce and chicory,852988.0,1009810.0
9891,spain,linseed,2474.0,10.0
9892,spain,lupins,4492.0,1710.0
9893,spain,maize,3515617.0,4184460.0
9894,spain,"melons, other (inc.cantaloupes)",984786.0,660190.0
9895,spain,mushrooms and truffles,131000.0,170160.0
9896,spain,nuts nes,5000.0,13150.0
9897,spain,oats,923946.0,841200.0
9898,spain,olives,6972094.0,5965080.0
9899,spain,"onions, dry",1256288.0,1458920.0
9900,spain,oranges,2669355.0,3226870.0
9901,spain,peaches and nectarines,1234886.0,1545610.0
9902,spain,pears,463969.0,330670.0
9903,spain,"peas, dry",147870.0,163840.0
9904,spain,"peas, green",91847.0,126980.0
9905,spain,plums and sloes,232780.0,179840.0
9906,spain,potatoes,2719291.0,2259320.0
9907,spain,pulses nes,18029.0,213420.0
9908,spain,"pumpkins, squash and gourds",310000.0,734640.0
9909,spain,rapeseed,34663.0,144770.0
9910,spain,raspberries,12000.0,59990.0
9911,spain,"rice, paddy",913754.0,778780.0
9912,spain,"rice, paddy (rice milled equivalent)",609474.0,519446.0
9913,spain,rye,180666.0,261550.0
9914,spain,sorghum,32782.0,25730.0
9915,spain,soybeans,2767.0,5170.0
9916,spain,spinach,47983.0,79220.0
9917,spain,strawberries,266772.0,351960.0
9918,spain,sugar beet,4225433.0,2752710.0
9919,spain,sunflower seed,869540.0,782290.0
9920,spain,"tangerines, mandarins, clementines, satsumas",2000149.0,1826340.0
9921,spain,"tobacco, unmanufactured",34827.0,27770.0
9922,spain,tomatoes,4798053.0,5000560.0
9923,spain,triticale,138491.0,599970.0
9924,spain,"vegetables, fresh nes",565000.0,105880.0
9925,spain,"vegetables, leguminous nes",69903.0,57050.0
9926,spain,"walnuts, with shell",13299.0,17540.0
9927,spain,watermelons,851976.0,1200090.0
9928,spain,wheat,4804772.0,6041170.0
9929,spain,"cereals, total",17894933.0,20589030.0
9930,spain,"citrus fruit, total",5291819.0,6010050.0
9931,spain,fibre crops primary,232.0,290.0
9932,spain,fruit primary,16462296.0,18317660.0
9933,spain,oilcrops,7969771.0,6918830.0
9934,spain,"oilcrops, cake equivalent",463423.0,471535.0
9935,spain,"oilcrops, oil equivalent",1916743.0,1695456.0
9936,spain,"pulses, total",285879.0,403010.0
9937,spain,"roots and tubers, total",2752155.0,2259320.0
9938,spain,sugar crops primary,4225580.0,2752710.0
9939,spain,"treenuts, total",316642.0,572410.0
9940,spain,vegetables primary,11498767.0,13259340.0
9941,sweden,apples,21000.0,22210.0
9942,sweden,barley,1680900.0,1546500.0
9943,sweden,berries nes,30.0,20.0
9944,sweden,blueberries,20.0,90.0
9945,sweden,"broad beans, horse beans, dry",26100.0,59500.0
9946,sweden,cabbages and other brassicas,18000.0,20470.0
9947,sweden,carrots and turnips,122600.0,106730.0
9948,sweden,cauliflowers and broccoli,6500.0,8230.0
9949,sweden,"cherries, sour",870.0,90.0
9950,sweden,cucumbers and gherkins,30600.0,37900.0
9951,sweden,currants,375.0,290.0
9952,sweden,"grain, mixed",67800.0,42300.0
9953,sweden,"leeks, other alliaceous vegetables",6100.0,3510.0
9954,sweden,lettuce and chicory,28500.0,32140.0
9955,sweden,linseed,18800.0,4300.0
9956,sweden,oats,744200.0,671200.0
9957,sweden,"onions, dry",35750.0,54870.0
9958,sweden,pears,1720.0,1650.0
9959,sweden,"peas, dry",48900.0,68490.0
9960,sweden,"peas, green",41572.0,21030.0
9961,sweden,plums and sloes,330.0,250.0
9962,sweden,potatoes,857900.0,846900.0
9963,sweden,rapeseed,298400.0,381500.0
9964,sweden,raspberries,430.0,480.0
9965,sweden,rye,218400.0,221300.0
9966,sweden,strawberries,11700.0,16250.0
9967,sweden,sugar beet,2405800.0,2028900.0
9968,sweden,tomatoes,13600.0,16900.0
9969,sweden,triticale,252700.0,178300.0
9970,sweden,"vegetables, fresh nes",27863.0,1330.0
9971,sweden,wheat,2277900.0,3476800.0
9972,sweden,"cereals, total",5241900.0,6147700.0
9973,sweden,fruit primary,36475.0,41440.0
9974,sweden,oilcrops,317200.0,385800.0
9975,sweden,"oilcrops, cake equivalent",190884.0,231609.0
9976,sweden,"oilcrops, oil equivalent",119972.0,146475.0
9977,sweden,"pulses, total",75000.0,129180.0
9978,sweden,"roots and tubers, total",857900.0,846900.0
9979,sweden,sugar crops primary,2405800.0,2028900.0
9980,sweden,vegetables primary,331085.0,310250.0
9981,switzerland,apples,251054.0,189726.0
9982,switzerland,apricots,9450.0,9017.0
9983,switzerland,artichokes,1.0,4.0
9984,switzerland,asparagus,410.0,666.0
9985,switzerland,barley,198061.0,190167.0
9986,switzerland,"beans, green",9136.0,8470.0
9987,switzerland,berries nes,127.0,155.0
9988,switzerland,blueberries,156.0,561.0
9989,switzerland,"broad beans, horse beans, dry",828.0,3163.0
9990,switzerland,cabbages and other brassicas,35686.0,27630.0
9991,switzerland,carrots and turnips,69539.0,69941.0
9992,switzerland,cauliflowers and broccoli,10526.0,12575.0
9993,switzerland,cereals nes,404.0,367.0
9994,switzerland,cherries,12144.0,8914.0
9995,switzerland,chestnut,257.0,265.0
9996,switzerland,"chillies and peppers, green",249.0,949.0
9997,switzerland,cucumbers and gherkins,10568.0,12904.0
9998,switzerland,currants,495.0,62.0
9999,switzerland,"fruit, fresh nes",21.0,35.0
10000,switzerland,garlic,15.0,58.0
10001,switzerland,gooseberries,74.0,439.0
10002,switzerland,"grain, mixed",961.0,1349.0
10003,switzerland,grapes,141002.0,124061.0
10004,switzerland,hops,40.0,34.0
10005,switzerland,kiwi fruit,548.0,296.0
10006,switzerland,"leeks, other alliaceous vegetables",11972.0,11616.0
10007,switzerland,lettuce and chicory,69853.0,59069.0
10008,switzerland,linseed,325.0,335.0
10009,switzerland,lupins,193.0,550.0
10010,switzerland,maize,174035.0,174627.0
10011,switzerland,"maize, green",2105.0,480.0
10012,switzerland,"melons, other (inc.cantaloupes)",19.0,1.0
10013,switzerland,millet,86.0,1469.0
10014,switzerland,mushrooms and truffles,7905.0,7361.0
10015,switzerland,oats,10549.0,9646.0
10016,switzerland,oilseeds nes,13.0,151.0
10017,switzerland,"onions, dry",35339.0,40317.0
10018,switzerland,"onions, shallots, green",2086.0,2565.0
10019,switzerland,peaches and nectarines,186.0,225.0
10020,switzerland,pears,67788.0,41313.0
10021,switzerland,"peas, dry",14524.0,13909.0
10022,switzerland,"peas, green",5467.0,5235.0
10023,switzerland,plums and sloes,10238.0,6944.0
10024,switzerland,potatoes,521500.0,414337.0
10025,switzerland,"pumpkins, squash and gourds",8385.0,17271.0
10026,switzerland,quinces,614.0,635.0
10027,switzerland,rapeseed,67000.0,67843.0
10028,switzerland,raspberries,2213.0,3997.0
10029,switzerland,rye,15874.0,11184.0
10030,switzerland,soybeans,3000.0,5350.0
10031,switzerland,spinach,16825.0,15070.0
10032,switzerland,strawberries,6862.0,8545.0
10033,switzerland,sugar beet,1719707.0,1454536.0
10034,switzerland,sunflower seed,11800.0,17700.0
10035,switzerland,"tobacco, unmanufactured",953.0,888.0
10036,switzerland,tomatoes,38364.0,38199.0
10037,switzerland,triticale,56295.0,46260.0
10038,switzerland,"vegetables, fresh nes",46903.0,49988.0
10039,switzerland,"vegetables, leguminous nes",67.0,44.0
10040,switzerland,"walnuts, with shell",2429.0,2409.0
10041,switzerland,wheat,549919.0,497459.0
10042,switzerland,"cereals, total",1006184.0,932528.0
10043,switzerland,fruit primary,502991.0,394926.0
10044,switzerland,oilcrops,82138.0,91379.0
10045,switzerland,"oilcrops, cake equivalent",48329.0,53553.0
10046,switzerland,"oilcrops, oil equivalent",30956.0,34163.0
10047,switzerland,"pulses, total",15545.0,17622.0
10048,switzerland,"roots and tubers, total",521500.0,414337.0
10049,switzerland,sugar crops primary,1719707.0,1454536.0
10050,switzerland,"treenuts, total",2686.0,2674.0
10051,switzerland,vegetables primary,381401.0,380412.0
10052,ukraine,"almonds, with shell",20.0,0.0
10053,ukraine,"anise, badian, fennel, coriander",7250.0,1460.0
10054,ukraine,apples,853400.0,1153970.0
10055,ukraine,apricots,74300.0,83660.0
10056,ukraine,barley,11833100.0,8916780.0
10057,ukraine,"beans, dry",31400.0,64280.0
10058,ukraine,"beans, green",2000.0,3169.0
10059,ukraine,berries nes,800.0,1440.0
10060,ukraine,blueberries,700.0,2390.0
10061,ukraine,"broad beans, horse beans, dry",6600.0,3980.0
10062,ukraine,buckwheat,188600.0,85020.0
10063,ukraine,cabbages and other brassicas,1526700.0,1732920.0
10064,ukraine,carobs,100.0,221.0
10065,ukraine,carrots and turnips,686400.0,869450.0
10066,ukraine,cauliflowers and broccoli,17400.0,22570.0
10067,ukraine,cereals nes,3500.0,8820.0
10068,ukraine,cherries,53000.0,68640.0
10069,ukraine,"cherries, sour",115800.0,167490.0
10070,ukraine,chestnut,200.0,228.0
10071,ukraine,chicory roots,3500.0,4485.0
10072,ukraine,"chillies and peppers, green",155300.0,172830.0
10073,ukraine,cranberries,300.0,475.0
10074,ukraine,cucumbers and gherkins,883000.0,1034170.0
10075,ukraine,currants,23200.0,26550.0
10076,ukraine,eggplants (aubergines),73000.0,66420.0
10077,ukraine,flax fibre and tow,1200.0,540.0
10078,ukraine,"fruit, fresh nes",1000.0,2663.0
10079,ukraine,"fruit, pome nes",400.0,659.0
10080,ukraine,"fruit, stone nes",10200.0,14220.0
10081,ukraine,garlic,150100.0,215070.0
10082,ukraine,gooseberries,6100.0,8110.0
10083,ukraine,"grain, mixed",7410.0,8200.0
10084,ukraine,grapes,468700.0,366300.0
10085,ukraine,"hazelnuts, with shell",10.0,50.0
10086,ukraine,hemp tow waste,1000.0,647.0
10087,ukraine,hempseed,601.0,650.0
10088,ukraine,hops,1330.0,510.0
10089,ukraine,lentils,20.0,8040.0
10090,ukraine,lettuce and chicory,16000.0,1040.0
10091,ukraine,linseed,37300.0,15390.0
10092,ukraine,lupins,26800.0,10760.0
10093,ukraine,maize,10486300.0,35880050.0
10094,ukraine,"maize, green",8400.0,59430.0
10095,ukraine,"melons, other (inc.cantaloupes)",103700.0,114360.0
10096,ukraine,millet,139300.0,169730.0
10097,ukraine,mushrooms and truffles,8500.0,16060.0
10098,ukraine,mustard seed,118200.0,39530.0
10099,ukraine,nuts nes,19.0,28.0
10100,ukraine,oats,730700.0,422000.0
10101,ukraine,oilseeds nes,16450.0,15154.0
10102,ukraine,"onions, dry",875600.0,998130.0
10103,ukraine,"onions, shallots, green",35100.0,25530.0
10104,ukraine,peaches and nectarines,19600.0,24200.0
10105,ukraine,pears,145900.0,155300.0
10106,ukraine,"peas, dry",493600.0,573040.0
10107,ukraine,"peas, green",24700.0,20180.0
10108,ukraine,plums and sloes,136700.0,181140.0
10109,ukraine,potatoes,19666100.0,20269190.0
10110,ukraine,pulses nes,14680.0,43670.0
10111,ukraine,"pumpkins, squash and gourds",559900.0,1346160.0
10112,ukraine,quinces,8100.0,7468.0
10113,ukraine,rapeseed,1873300.0,3280320.0
10114,ukraine,raspberries,24700.0,35540.0
10115,ukraine,"rice, paddy",142900.0,54570.0
10116,ukraine,"rice, paddy (rice milled equivalent)",95314.0,36398.0
10117,ukraine,rye,953500.0,334680.0
10118,ukraine,safflower seed,125.0,110.0
10119,ukraine,sorghum,41700.0,192030.0
10120,ukraine,soybeans,1043500.0,3698710.0
10121,ukraine,spinach,100.0,160.0
10122,ukraine,strawberries,57900.0,62620.0
10123,ukraine,sugar beet,10067500.0,10204530.0
10124,ukraine,sunflower seed,6364000.0,15254120.0
10125,ukraine,"tobacco, unmanufactured",110.0,1690.0
10126,ukraine,tomatoes,2040800.0,2224440.0
10127,ukraine,"vegetables, fresh nes",1330400.0,899050.0
10128,ukraine,"vegetables, leguminous nes",500.0,481.0
10129,ukraine,vetches,49200.0,6090.0
10130,ukraine,"walnuts, with shell",83890.0,125850.0
10131,ukraine,watermelons,531000.0,441670.0
10132,ukraine,wheat,20886400.0,28370280.0
10133,ukraine,"cereals, total",45413410.0,74442160.0
10134,ukraine,fibre crops primary,2200.0,1187.0
10135,ukraine,fruit primary,2635600.0,2919086.0
10136,ukraine,oilcrops,9453476.0,22303984.0
10137,ukraine,"oilcrops, cake equivalent",5041819.0,12101817.0
10138,ukraine,"oilcrops, oil equivalent",3569654.0,8190837.0
10139,ukraine,"pulses, total",622300.0,709860.0
10140,ukraine,"roots and tubers, total",19666100.0,20269190.0
10141,ukraine,sugar crops primary,10067500.0,10204530.0
10142,ukraine,"treenuts, total",84139.0,126156.0
10143,ukraine,vegetables primary,8393900.0,9707260.0
10144,united kingdom of great britain and northern ireland,apples,229000.0,456400.0
10145,united kingdom of great britain and northern ireland,asparagus,3500.0,5023.0
10146,united kingdom of great britain and northern ireland,barley,6668000.0,8048000.0
10147,united kingdom of great britain and northern ireland,"beans, green",15200.0,19236.0
10148,united kingdom of great britain and northern ireland,berries nes,6100.0,10318.0
10149,united kingdom of great britain and northern ireland,"broad beans, horse beans, dry",180000.0,547800.0
10150,united kingdom of great britain and northern ireland,cabbages and other brassicas,277500.0,186458.0
10151,united kingdom of great britain and northern ireland,carrots and turnips,718700.0,830259.0
10152,united kingdom of great britain and northern ireland,cauliflowers and broccoli,186200.0,149428.0
10153,united kingdom of great britain and northern ireland,cherries,1250.0,5745.0
10154,united kingdom of great britain and northern ireland,"chillies and peppers, green",19400.0,20150.0
10155,united kingdom of great britain and northern ireland,cucumbers and gherkins,57700.0,58240.0
10156,united kingdom of great britain and northern ireland,currants,15800.0,13448.0
10157,united kingdom of great britain and northern ireland,flax fibre and tow,16840.0,8199.0
10158,united kingdom of great britain and northern ireland,gooseberries,2600.0,1687.0
10159,united kingdom of great britain and northern ireland,"grain, mixed",30000.0,35161.0
10160,united kingdom of great britain and northern ireland,grapes,871.0,214.0
10161,united kingdom of great britain and northern ireland,hops,1251.0,121.0
10162,united kingdom of great britain and northern ireland,"leeks, other alliaceous vegetables",37200.0,37955.0
10163,united kingdom of great britain and northern ireland,lettuce and chicory,134300.0,111026.0
10164,united kingdom of great britain and northern ireland,linseed,54175.0,27000.0
10165,united kingdom of great britain and northern ireland,mushrooms and truffles,69400.0,101339.0
10166,united kingdom of great britain and northern ireland,oats,744417.0,1076000.0
10167,united kingdom of great britain and northern ireland,"onions, dry",354900.0,356884.0
10168,united kingdom of great britain and northern ireland,"onions, shallots, green",13900.0,14990.0
10169,united kingdom of great britain and northern ireland,pears,20500.0,27406.0
10170,united kingdom of great britain and northern ireland,"peas, dry",151200.0,159900.0
10171,united kingdom of great britain and northern ireland,"peas, green",400890.0,153115.0
10172,united kingdom of great britain and northern ireland,plums and sloes,12900.0,7371.0
